amount;unit;comment;flow;name;location
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;JO
0.404;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import and export prices (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN Commodity Trade Statistics Database  (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Formic acid;118a9202-6b68-44aa-82b5-2c2bf5bc02cf;formic acid production, methyl formate route;RER
0.0977;EUR2005;Calculated in temporary price data. 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;5d954e5c-1e6d-4f78-9fc3-d3857b7892cb;electricity production, hydro, aluminium industry;IAI Area, Russia & RER w/o EU27 & EFTA
0.015673289183196;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b4e0b7c5-87b9-490e-971f-9ddc8c2b08d8;market for petrol, unleaded, burned in machinery;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;BR-Northern grid
0.509;EUR2005;Assumed to be equal to RER prices.;7856dace-7366-43e2-9f81-83d63e579efc;market for toluene, liquid;RoW
0.792;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2004 import and export prices (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN data  - Glycerol (glycerine), nes including synthetic glycerol (http://data.un.org/Data.aspx?q=glycerine&d=ComTrade&f=_l1Code%3a16%3bcmdCode%3a152090; accessed 1 July 10)";3d3268fa-3c9e-43e0-be88-3dfd53718719;esterification of palm oil;MY
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CA-ON;RoW
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;KW
0.142;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2005 World trade: Cottonseed import+export in USD divided by import+export in kg. From FAOSTAT, TradeSTAT, accesed 2011.06.22  <http://faostat.fao.org/site/535/DesktopDefault.aspx?PageID=535#ancor>;9b8b880d-a6f6-45e1-ab18-cc2562b6da61;market for cottonseed;BD
1.1;EUR2005;Estimate value. From prices reported in alibaba http://www.tcichemicals.com/eshop/en/us/commodity/D0856/, accessed August 2017;36a34f57-eadf-441b-a354-a10fe3d5f2bc;market for 2,4-dinitrotoluene;GLO
122300.0;EUR2005;Calculated based on literature value (PE-80 Pipe Systems: 17 Years of Successful Application in teh Public Sewer Network System of Göttingen, Pipeline Technology 2006 Conferece, http://www.pipeline-conference.com/sites/default/files/papers/124%20Fiedler.pdf). In general the costs for construction and maintenance of sewer grid varies significantly from region to region. In Göttingen app. 700 km of sewers are being managed. The annual investments in maintenance, renewal and construction of new sewer grid are 16 mio. Euro. With a lifetime of 100 years the cost of 1km of sewer grid is estimated to be (16000000*100/700=) 2.29E+06 Euro/km.;aead8a1b-872e-4d15-a3d6-1deb68c89b49;market for residential sewer grid, 0.087 km;GLO
47.9;EUR2005;"EU27 I/O database-68 Electronic machinery (4.02 EURO2003/kg dry soilds) in the 'EU & DK Input Output Database' (available in SimaPro);  12 kg";ee8b9319-f0d0-4713-9478-0a0fd0596095;market for generator, mini CHP plant;GLO
13558.7195480406;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;09c949e6-dd20-40d4-9adb-b46a01366b72;photovoltaic facade installation, 3kWp, single-Si, laminated, integrated, at building;CH
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;AT
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;liquid packaging board production;GLO
0.0033534;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b8e7c209-349c-4f20-956b-533119feab30;heavy fuel oil, burned in refinery furnace;CH
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;EE
0.015;EUR2005;Data related to the price of steam were provided by Yara International (https://www.yara.com/);bd20be8e-9b7a-4391-980f-4ecf8f2867be;nitric acid production, product in 50% solution state;RU
0.106;EUR2005;Same calculations in file R61. The variations is due to industry price per MJ, which has been updated to prices in EU27 in 2005 (http://epp.eurostat.ec.europa.eu/tgm/table.do?tab=table&init=1&language=en&pcode=ten00112&plugin=1).;6e57739e-8655-4d87-8324-11ed616e3048;transport, pipeline, long distance, natural gas;NL
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, production mix;BO
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;RS
390.0;EUR2005;"Partly calculated by 2.0 - 2003 data from EU27 I/O  database-68 Electronic machinery (4.02 EURO2003/kg DS); 97 kg (calculated from sum of metal inputs in dataset of heating and sanitary equipement production for mini CHP plant. equipement production in ecoinvent)";a03718f4-54a6-4431-aab3-5d470d58ec5a;market for heating and sanitary equipment, mini CHP plant;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;RS
0.166;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2005 price for Europe-27 Import (US$ and kg) in UN Commodity Trade Statistics Database - Natural gas in gaseous state (http://data.un.org/Data.aspx?q=natural+gas&d=ComTrade&f=_l1Code%3a28%3bcmdCode%3a271121; accessed 4 January 2011), using density of natural gas of 0.8 kg/m3 for unit conversion.";a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market group for natural gas, high pressure;CA
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;FR
7405.23960319607;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c6486335-b555-43bb-a748-50a607a75d23;market for housing system, cattle, tied, per animal unit;GLO
169.09707790783;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f273f526-f8c5-41cb-965b-c7ad173d8e67;market for hot water tank, 600l;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;treatment of stalk, in wood heater 6kW;IN
0.715;EUR2005;Information from personal communication with SQM S.A. (https://www.sqm.com/en/): the average market price for nitrate salts used in solar power application in 2019 is approximately 800USD per metric tonne. See also SQM 2018 Results, http://s1.q4cdn.com/793210788/files/doc_presentations/2018/07/SQM-CorpPres_1Q18_long-final_12jul2018-update.pdf, accessed June 2019. Converted to EUR applying an exchange rate of 1.12 USD/EUR (as of June 2019).;e40669db-1c25-4340-8976-5db555ea8f6d;market for nitrate salts, for solar power application;GLO
1.57;EUR2005;Calculated from EU prices by use of exchange rates.;2be73167-58e8-4706-a68f-167c80df9f72;market for chemical, organic;GLO
0.004;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Same price as natural gas per MJ;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;PL
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;CN-JX
0.00337897506166078;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;bcea7f64-3e42-4970-88d5-7b4790cedb6c;market for manual dismantling of electric scooter;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;MT
0.243;EUR2005;"From Undata http://data.un.org/Data.aspx?q=pig+iron&d=ComTrade&f=_l1Code%3a73%3bcmdCode%3a720120; assumed to be pig iron non-alloy with >0.5% phosphorus because there is no refining process involved in this product. 2003 data includes only EU, China and India - no data from USA and Japan in the UN database for this year.";a636ed9e-f90a-48cb-a180-c75b1fc92cf1;heavy mineral sand quarry operation and titania slag production;ZA
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from RAF;CM
37.7;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Kirk-Othmer;8fba72dd-5eec-4081-ac50-680bd7550a9b;Brown-Schlesinger process;GLO
1213728.05112435;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;18eadf40-089b-441a-b868-5d07e9449992;market for water works, capacity 1.1E10l/year;Europe without Switzerland
12.8;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export data (US$ and tonnes) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Due to lack of data on the specific chemical compound, data on 'Rare gases other than argon' were used.;4ec33358-7145-4997-b07c-90254af81601;air separation, xenon krypton purification;CA-QC
9.97;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;3ca954ab-d833-4ca4-85d5-e53afa21a1c8;market for NMC111 hydroxide;CN
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, non-alpine region;CA-NF
5.37330603201478;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;55c9955a-88d5-4954-9703-b7db1d7d04d6;market for phosphane;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;cf539ec8-6301-40d6-8a44-1c84f861fa90;market for heat, central or small-scale, biomethane;RoW
1674690.33589256;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;8ac15e74-9686-4581-92f0-6d92c374ec36;market for maintenance, bulk carrier, for dry goods;GLO
1.36;EUR2005;Calculated based on literature value (UN Commodity Trade Statistics Database) using data on trade value and net weight (kg). UN classification: 3814 Organic composite solvents, paint, varnish remover et. Using exchange rate of 1EURO = 1.209 USD.;c6c77fb4-9850-4849-be9e-71fc9656bc03;2-methylpentane to generic market for solvent, organic;GLO
0.92838;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;58ccc768-107d-420b-9206-e47f333feeca;market for laser machining, metal, with YAG-laser, 40W power;GLO
0.029284611376236;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f4e8b38b-d6c7-423b-bc9c-13b4a13d55f8;market for transport, freight, lorry 16-32 metric ton, EURO5;RER
1.27844897906413;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;abe39906-f4b7-447d-a8cb-1d7ab01add84;market for cast iron removed by drilling, conventional;GLO
0.181772345380565;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7c0ab4ca-e778-44c1-a33d-c26466d32c1a;market for energy and auxilliary inputs, metal working machine;RoW
0.205;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 271121 Natural gas in gasesoues state. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;1138be18-2a09-45c2-8eeb-28cf53c3fc0b;natural gas production, unprocessed, at extraction;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;CA-NS
0.155;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export data (US$ and tonnes) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]).;28c2473e-1e11-4078-9a76-de9550553adc;air separation, cryogenic;RoW
0.424;EUR2005;Based on protein content and energy feed, gross content in soybean meal and prices per kg of soybean meal. Assumed soybean meal is the most used feed. Soybean meal 2004 prices for World import/export data (tonnes and US$) from FaoStat statistics (http://faostat.fao.org/site/535/default.aspx#ancor, TRADE)- [Accessed 24 May 2010].  See calculations for protein /energy content;8b2dfb58-660d-44eb-b83f-5d9e28e467db;soybean meal to generic market for protein feed;GLO
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;nutrient supply from NPK (26-15-15) fertiliser;RER
0.57914912839115;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;92b3c2d6-e5bf-4b2e-b2ac-1352d6640b58;market for fodder loading, by self-loading trailer;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;PT
0.115;EUR2005;Equal to potato starch.;c4ed73ce-ed64-4823-96d9-5661c11c6941;citric acid production;RER
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from NL;DE
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market group for electricity, high voltage;Canada without Quebec
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;PT
0.047;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 252310 Cement Clinkers. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;1f41586d-0d8a-4c7c-8473-dd8351bab538;market for clinker;CO
265.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 25656806 m3 of Sawnwood (NC) - coniferous was imported in the world in 2005. The import value was 9652714000 USD. The calculated price is thus (9652714000/25656806=376*0.8=) 303 Euro.";8f082e64-e307-450f-ba63-d07e65ab4954;market for sawnwood, board, hardwood, raw, dried (u=10%);RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from NO;FI
94.2076599341725;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b3280788-057e-49a7-9d66-48c1e2e93728;market for chopping, maize;GLO
8.56279954247599;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;bf319565-54d1-4ff2-aff4-8926a4af138a;market for fertilising, by stool splitter, sugarcane;GLO
0.813624286;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;d51e2ebb-24d6-4e5e-b1cb-edc92d8126eb;layered sodium silicate production, SKS-6, powder;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, onshore;US-HICC
0.58;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import and export prices (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN Commodity Trade Statistics Database  (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Acetone;15e08bcb-75e0-4f45-ab47-d6ddff721ebc;oxidation of butane;RER
1.78;EUR2005;Assumed to be equal to RER prices.;43c61790-cbeb-493e-8836-279a12ce3e43;market for xylene;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;US-TRE
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from VE;CO
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;ME
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from SE;DK
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;KR
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from FI;SE
